id,category,product_id
1122,home/maintenence,68
1123,drinks/mineral-water,69
1124,drinks/non-alcoholic,69
1125,dairy/milk,69
1126,dairy/joghurts,70
1127,drinks/non-alcoholic,70
1128,eating,70
1129,drinks/non-alcoholic,71
1130,home/maintenence,71
1131,basic/baking,71
1132,drinks/juice,72
1133,fruits-veg/fruit,72
1134,basic/tea-coffee-soups,72
1135,fruits-veg/vegetable,73
1136,dairy/cheese,73
1137,home/plants-garden,73
1138,fruits-veg/vegetable,74
1139,home/plants-garden,74
1140,drinks/beer,74
1141,fruits-veg/fruit,75
1142,meat/meat-products,75
1143,free-time/books-news-magazines,75
1144,home/plants-garden,77
1145,basic/baking,77
1146,free-time/books-news-magazines,77
1147,fruits-veg/vegetable,78
1148,meat/deli,78
1149,home/plants-garden,78
1150,meat/smoked,79
1151,meat/meat-products,79
1152,hazard,79
1153,meat/meat-products,80
1154,drinks/alcohol,80
1155,drinks/mineral-water,80
1156,snacks/sweet,82
1157,health/vitamins-ointments,82
1158,health/medical-supplies,82
1159,home/accessories,83
1160,basic/sugar-flour-rice,83
1161,basic/baking,83
1162,pastry/sweet,84
1163,snacks/sweet,84
1164,basic/tea-coffee-soups,84
1165,dairy/cheese,85
1166,drinks/beer,85
1167,free-time/toys,85
1168,drinks/beer,86
1169,baby/supplies-hygiene,86
1170,home/maintenence,86
1171,fruits-veg/dried-nuts,87
1172,free-time/toys,87
1173,meat/smoked,87
1174,basic/tea-coffee-soups,88
1175,basic/spread,88
1176,snacks/sweet,88
1177,snacks/sweet,89
1178,home/office,89
1179,fruits-veg/vegetable,89
1180,basic/oil-acid-grease,90
1181,auto/care,90
1182,drinks/wine,90
1183,basic/canned-fruits-vegetable,91
1184,drinks/beer,91
1185,baby/supplies-hygiene,91
1186,snacks/sweet,92
1187,pastry/sweet,92
1188,dairy/joghurts,92
1189,dairy/joghurts,93
1190,snacks/sweet,93
1191,basic/baking,93
1192,basic/canned-fish,94
1193,meat/deli,94
1194,basic/sauces,94
1195,basic/pasta,96
1196,home/office,96
1197,basic/canned-fish,96
1198,home/accessories,97
1199,home/office,97
1200,pastry/other,97
1201,basic/wheat-legumes,98
1202,home/plants-garden,98
1203,home/maintenence,98
1204,meat/meat-products,99
1205,pastry/salty,99
1206,dairy/eggs,99
1207,drinks/juice,100
1208,basic/canned-fish,100
1209,drinks/non-alcoholic,100
1210,basic/baking,101
1211,home/plants-garden,101
1212,basic/pasta,101
1213,meat/deli,102
1214,meat/fish,102
1215,basic/canned-fish,102
1216,basic/baking,37
1217,dairy/lact-free,37
1218,health/vitamins-ointments,37
1219,pets,39
1220,meat/fish,39
1221,home/office,39
1222,home/maintenence,41
1223,home/cleaning,41
1224,home/office,41
1225,basic/pasta,43
1226,home/maintenence,43
1227,drinks/alcohol,43
1228,baby/supplies-hygiene,45
1229,home/maintenence,45
1230,home/office,45
1231,drinks/juice,47
1232,home/plants-garden,47
1233,drinks/non-alcoholic,47
1234,baby/food,48
1235,meat/meat-products,48
1236,basic/spread,48
1237,dairy/milk,50
1238,dairy/joghurts,50
1239,drinks/beer,50
1240,basic/canned-fruits-vegetable,51
1241,meat/fish,51
1242,dairy/cheese,51
1243,basic/spread,53
1244,snacks/sweet,53
1245,meat/meat-products,53
1246,dairy/eggs,55
1247,home/accessories,55
1248,pastry/salty,55
1249,dairy/joghurts,57
1250,health/vitamins-ointments,57
1251,basic/baking,57
1252,dairy/cream,58
1253,dairy/joghurts,58
1254,basic/baking,58
1255,dairy/butter,60
1256,pastry/salty,60
1257,basic/oil-acid-grease,60
1258,dairy/cheese,61
1259,drinks/alcohol,61
1260,drinks/wine,61
1261,meat/meat,63
1262,basic/instant,63
1263,fashion/clothes,63
1264,snacks/sweet,64
1265,home/maintenence,64
1266,pastry/sweet,64
1267,dairy/cheese,66
1268,basic/baking,66
1269,fruits-veg/dried-nuts,66
1270,drinks/mineral-water,68
1271,drinks/non-alcoholic,68
1272,home/maintenence,68
1273,drinks/mineral-water,69
1274,drinks/non-alcoholic,69
1275,dairy/milk,69
1276,dairy/joghurts,70
1277,drinks/non-alcoholic,70
1278,eating,70
1279,drinks/non-alcoholic,71
1280,home/maintenence,71
1281,basic/baking,71
1282,drinks/juice,72
1283,fruits-veg/fruit,72
1284,basic/tea-coffee-soups,72
1285,fruits-veg/vegetable,73
1286,dairy/cheese,73
1287,home/plants-garden,73
1288,fruits-veg/vegetable,74
1289,home/plants-garden,74
1290,drinks/beer,74
1291,fruits-veg/fruit,75
1292,meat/meat-products,75
1293,free-time/books-news-magazines,75
1294,home/plants-garden,77
1295,basic/baking,77
1296,free-time/books-news-magazines,77
1297,fruits-veg/vegetable,78
1298,meat/deli,78
1299,home/plants-garden,78
1300,meat/smoked,79
1301,meat/meat-products,79
1302,hazard,79
1303,meat/meat-products,80
1304,drinks/alcohol,80
1305,drinks/mineral-water,80
1306,snacks/sweet,82
1307,health/vitamins-ointments,82
1308,health/medical-supplies,82
1309,home/accessories,83
1310,basic/sugar-flour-rice,83
1311,basic/baking,83
1312,pastry/sweet,84
1313,snacks/sweet,84
1314,basic/tea-coffee-soups,84
1315,dairy/cheese,85
1316,drinks/beer,85
1317,free-time/toys,85
1318,drinks/beer,86
1319,baby/supplies-hygiene,86
1320,home/maintenence,86
1321,fruits-veg/dried-nuts,87
1322,free-time/toys,87
1323,meat/smoked,87
1324,basic/tea-coffee-soups,88
1325,basic/spread,88
1326,snacks/sweet,88
1327,snacks/sweet,89
1328,home/office,89
1329,fruits-veg/vegetable,89
1330,basic/oil-acid-grease,90
1331,auto/care,90
1332,drinks/wine,90
1333,basic/canned-fruits-vegetable,91
1334,drinks/beer,91
1335,baby/supplies-hygiene,91
1336,snacks/sweet,92
1337,pastry/sweet,92
1338,dairy/joghurts,92
1339,dairy/joghurts,93
1340,snacks/sweet,93
1341,basic/baking,93
1342,basic/canned-fish,94
1343,meat/deli,94
1344,basic/sauces,94
1345,basic/pasta,96
1346,home/office,96
1347,basic/canned-fish,96
1348,home/accessories,97
1349,home/office,97
1350,pastry/other,97
1351,basic/wheat-legumes,98
1352,home/plants-garden,98
1353,home/maintenence,98
1354,meat/meat-products,99
1355,pastry/salty,99
1356,dairy/eggs,99
1357,drinks/juice,100
1358,basic/canned-fish,100
1359,drinks/non-alcoholic,100
1360,basic/baking,101
1361,home/plants-garden,101
1362,basic/pasta,101
1363,meat/deli,102
1364,meat/fish,102
1365,basic/canned-fish,102
1366,pastry/sweet,103
1367,dairy/joghurts,103
1368,drinks/wine,103
1369,drinks/non-alcoholic,2
1370,dairy/joghurts,2
1371,eating,2
1372,meat/meat,104
1373,pastry/basic,104
1374,fashion/clothes,104
1375,home/maintenence,17
1376,drugstore/hygiene,17
1377,other,17
1378,snacks/sweet,106
1379,home/accessories,106
1380,home/maintenence,106
1381,basic/canned-fish,108
1382,meat/deli,108
1383,fruits-veg/vegetable,108
1384,home/maintenence,110
1385,home/office,110
1386,basic/canned-fruits-vegetable,110
1387,home/accessories,112
1388,basic/baking,112
1389,dairy/joghurts,112
1390,dairy/cheese,21
1391,basic/spread,21
1392,meat/meat-products,21
1393,pastry/basic,114
1394,basic/instant,114
1395,fruits-veg/vegetable,114
1396,dairy/cheese,115
1397,drinks/alcohol,115
1398,dairy/joghurts,115
1399,health/vitamins-ointments,116
1400,basic/baking,116
1401,home/accessories,116
1402,basic/spread,118
1403,basic/sauces,118
1404,meat/meat-products,118
1405,home/accessories,26
1406,home/maintenence,26
1407,health/medical-supplies,26
1408,dairy/joghurts,119
1409,basic/canned-fruits-vegetable,119
1410,health/vitamins-ointments,119
1411,basic/sugar-flour-rice,120
1412,meat/fish,120
1413,pastry/basic,120
1414,pastry/basic,122
1415,pastry/salty,122
1416,home/accessories,122
1417,home/accessories,123
1418,pastry/sweet,123
1419,home/maintenence,123
1420,drinks/juice,124
1421,drinks/non-alcoholic,124
1422,health/lady,124
1423,fruits-veg/fruit,125
1424,basic/canned-fruits-vegetable,125
1425,home/plants-garden,125
1426,fruits-veg/vegetable,126
1427,drinks/non-alcoholic,126
1428,basic/canned-fruits-vegetable,126
1429,fruits-veg/vegetable,127
1430,free-time/books-news-magazines,127
1431,fruits-veg/fruit,127
1432,pastry/sweet,103
1433,dairy/joghurts,103
1434,drinks/wine,103
1435,drinks/non-alcoholic,2
1436,dairy/joghurts,2
1437,eating,2
1438,meat/meat,104
1439,pastry/basic,104
1440,fashion/clothes,104
1441,home/maintenence,17
1442,drugstore/hygiene,17
1443,other,17
1444,snacks/sweet,106
1445,home/accessories,106
1446,home/maintenence,106
1447,basic/canned-fish,108
1448,meat/deli,108
1449,fruits-veg/vegetable,108
1450,home/maintenence,110
1451,home/office,110
1452,basic/canned-fruits-vegetable,110
1453,home/accessories,112
1454,basic/baking,112
1455,dairy/joghurts,112
1456,dairy/cheese,21
1457,basic/spread,21
1458,meat/meat-products,21
1459,pastry/basic,114
1460,basic/instant,114
1461,fruits-veg/vegetable,114
1462,dairy/cheese,115
1463,drinks/alcohol,115
1464,dairy/joghurts,115
1465,health/vitamins-ointments,116
1466,basic/baking,116
1467,home/accessories,116
1468,basic/spread,118
1469,basic/sauces,118
1470,meat/meat-products,118
1471,home/accessories,26
1472,home/maintenence,26
1473,health/medical-supplies,26
1474,dairy/joghurts,119
1475,basic/canned-fruits-vegetable,119
1476,health/vitamins-ointments,119
1477,basic/sugar-flour-rice,120
1478,meat/fish,120
1479,pastry/basic,120
1480,pastry/basic,122
1481,pastry/salty,122
1482,home/accessories,122
1483,home/accessories,123
1484,pastry/sweet,123
1485,home/maintenence,123
1486,drinks/juice,124
1487,drinks/non-alcoholic,124
1488,health/lady,124
1489,fruits-veg/fruit,125
1490,basic/canned-fruits-vegetable,125
1491,home/plants-garden,125
1492,fruits-veg/vegetable,126
1493,drinks/non-alcoholic,126
1494,basic/canned-fruits-vegetable,126
1495,fruits-veg/vegetable,127
1496,free-time/books-news-magazines,127
1497,fruits-veg/fruit,127
1498,pastry/sweet,103
1499,dairy/joghurts,103
1500,drinks/wine,103
1501,drinks/non-alcoholic,2
1502,dairy/joghurts,2
1503,eating,2
1504,meat/meat,104
1505,pastry/basic,104
1506,fashion/clothes,104
1507,home/maintenence,17
1508,drugstore/hygiene,17
1509,other,17
1510,snacks/sweet,106
1511,home/accessories,106
1512,home/maintenence,106
1513,basic/canned-fish,108
1514,meat/deli,108
1515,fruits-veg/vegetable,108
1516,home/maintenence,110
1517,home/office,110
1518,basic/canned-fruits-vegetable,110
1519,home/accessories,112
1520,basic/baking,112
1521,dairy/joghurts,112
1522,dairy/cheese,21
1523,basic/spread,21
1524,meat/meat-products,21
1525,pastry/basic,114
1526,basic/instant,114
1527,fruits-veg/vegetable,114
1528,dairy/cheese,115
1529,drinks/alcohol,115
1530,dairy/joghurts,115
1531,health/vitamins-ointments,116
1532,basic/baking,116
1533,home/accessories,116
1534,basic/spread,118
1535,basic/sauces,118
1536,meat/meat-products,118
1537,home/accessories,26
1538,home/maintenence,26
1539,health/medical-supplies,26
1540,dairy/joghurts,119
1541,basic/canned-fruits-vegetable,119
1542,health/vitamins-ointments,119
1543,basic/sugar-flour-rice,120
1544,meat/fish,120
1545,pastry/basic,120
1546,pastry/basic,122
1547,pastry/salty,122
1548,home/accessories,122
1549,home/accessories,123
1550,pastry/sweet,123
1551,home/maintenence,123
1552,drinks/juice,124
1553,drinks/non-alcoholic,124
1554,health/lady,124
1555,fruits-veg/fruit,125
1556,basic/canned-fruits-vegetable,125
1557,home/plants-garden,125
1558,fruits-veg/vegetable,126
1559,drinks/non-alcoholic,126
1560,basic/canned-fruits-vegetable,126
1561,fruits-veg/vegetable,127
1562,free-time/books-news-magazines,127
1563,fruits-veg/fruit,127
1564,pastry/sweet,103
1565,dairy/joghurts,103
1566,drinks/wine,103
1567,drinks/non-alcoholic,2
1568,dairy/joghurts,2
1569,eating,2
1570,meat/meat,104
1571,pastry/basic,104
1572,fashion/clothes,104
1573,home/maintenence,17
1574,drugstore/hygiene,17
1575,other,17
1576,snacks/sweet,106
1577,home/accessories,106
1578,home/maintenence,106
1579,basic/canned-fish,108
1580,meat/deli,108
1581,fruits-veg/vegetable,108
1582,home/maintenence,110
1583,home/office,110
1584,basic/canned-fruits-vegetable,110
1585,home/accessories,112
1586,basic/baking,112
1587,dairy/joghurts,112
1588,dairy/cheese,21
1589,basic/spread,21
1590,meat/meat-products,21
1591,pastry/basic,114
1592,basic/instant,114
1593,fruits-veg/vegetable,114
1594,dairy/cheese,115
1595,drinks/alcohol,115
1596,dairy/joghurts,115
1597,health/vitamins-ointments,116
1598,basic/baking,116
1599,home/accessories,116
1600,basic/spread,118
1601,basic/sauces,118
1602,meat/meat-products,118
1603,home/accessories,26
1604,home/maintenence,26
1605,health/medical-supplies,26
1606,dairy/joghurts,119
1607,basic/canned-fruits-vegetable,119
1608,health/vitamins-ointments,119
1609,basic/sugar-flour-rice,120
1610,meat/fish,120
1611,pastry/basic,120
1612,pastry/basic,122
1613,pastry/salty,122
1614,home/accessories,122
1615,home/accessories,123
1616,pastry/sweet,123
1617,home/maintenence,123
1618,drinks/juice,124
1619,drinks/non-alcoholic,124
1620,health/lady,124
1621,fruits-veg/fruit,125
1622,basic/canned-fruits-vegetable,125
1623,home/plants-garden,125
1624,fruits-veg/vegetable,126
1625,drinks/non-alcoholic,126
1626,basic/canned-fruits-vegetable,126
1627,fruits-veg/vegetable,127
1628,free-time/books-news-magazines,127
1629,fruits-veg/fruit,127
1630,pastry/sweet,103
1631,dairy/joghurts,103
1632,drinks/wine,103
1633,drinks/non-alcoholic,2
1634,dairy/joghurts,2
1635,eating,2
1636,meat/meat,104
1637,pastry/basic,104
1638,fashion/clothes,104
1639,home/maintenence,17
1640,drugstore/hygiene,17
1641,other,17
1642,snacks/sweet,106
1643,home/accessories,106
1644,home/maintenence,106
1645,basic/canned-fish,108
1646,meat/deli,108
1647,fruits-veg/vegetable,108
1648,home/maintenence,110
1649,home/office,110
1650,basic/canned-fruits-vegetable,110
1651,home/accessories,112
1652,basic/baking,112
1653,dairy/joghurts,112
1654,dairy/cheese,21
1655,basic/spread,21
1656,meat/meat-products,21
1657,pastry/basic,114
1658,basic/instant,114
1659,fruits-veg/vegetable,114
1660,dairy/cheese,115
1661,drinks/alcohol,115
1662,dairy/joghurts,115
1663,health/vitamins-ointments,116
1664,basic/baking,116
1665,home/accessories,116
1666,basic/spread,118
1667,basic/sauces,118
1668,meat/meat-products,118
1669,home/accessories,26
1670,home/maintenence,26
1671,health/medical-supplies,26
1672,dairy/joghurts,119
1673,basic/canned-fruits-vegetable,119
1674,health/vitamins-ointments,119
1675,basic/sugar-flour-rice,120
1676,meat/fish,120
1677,pastry/basic,120
1678,pastry/basic,122
1679,pastry/salty,122
1680,home/accessories,122
1681,home/accessories,123
1682,pastry/sweet,123
1683,home/maintenence,123
1684,drinks/juice,124
1685,drinks/non-alcoholic,124
1686,health/lady,124
1687,fruits-veg/fruit,125
1688,basic/canned-fruits-vegetable,125
1689,home/plants-garden,125
1690,fruits-veg/vegetable,126
1691,drinks/non-alcoholic,126
1692,basic/canned-fruits-vegetable,126
1693,fruits-veg/vegetable,127
1694,free-time/books-news-magazines,127
1695,fruits-veg/fruit,127
1696,pastry/sweet,103
1697,dairy/joghurts,103
1698,drinks/wine,103
1699,drinks/non-alcoholic,2
1700,dairy/joghurts,2
1701,eating,2
1702,meat/meat,104
1703,pastry/basic,104
1704,fashion/clothes,104
1705,home/maintenence,17
1706,drugstore/hygiene,17
1707,other,17
1708,snacks/sweet,106
1709,home/accessories,106
1710,home/maintenence,106
1711,basic/canned-fish,108
1712,meat/deli,108
1713,fruits-veg/vegetable,108
1714,home/maintenence,110
1715,home/office,110
1716,basic/canned-fruits-vegetable,110
1717,home/accessories,112
1718,basic/baking,112
1719,dairy/joghurts,112
1720,dairy/cheese,21
1721,basic/spread,21
1722,meat/meat-products,21
1723,pastry/basic,114
1724,basic/instant,114
1725,fruits-veg/vegetable,114
1726,dairy/cheese,115
1727,drinks/alcohol,115
1728,dairy/joghurts,115
1729,health/vitamins-ointments,116
1730,basic/baking,116
1731,home/accessories,116
1732,basic/spread,118
1733,basic/sauces,118
1734,meat/meat-products,118
1735,home/accessories,26
1736,home/maintenence,26
1737,health/medical-supplies,26
1738,dairy/joghurts,119
1739,basic/canned-fruits-vegetable,119
1740,health/vitamins-ointments,119
1741,basic/sugar-flour-rice,120
1742,meat/fish,120
1743,pastry/basic,120
1744,pastry/basic,122
1745,pastry/salty,122
1746,home/accessories,122
1747,home/accessories,123
1748,pastry/sweet,123
1749,home/maintenence,123
1750,drinks/juice,124
1751,drinks/non-alcoholic,124
1752,health/lady,124
1753,fruits-veg/fruit,125
1754,basic/canned-fruits-vegetable,125
1755,home/plants-garden,125
1756,fruits-veg/vegetable,126
1757,drinks/non-alcoholic,126
1758,basic/canned-fruits-vegetable,126
1759,fruits-veg/vegetable,127
1760,free-time/books-news-magazines,127
1761,fruits-veg/fruit,127
1762,basic/baking,37
1763,dairy/lact-free,37
1764,health/vitamins-ointments,37
1765,pets,39
1766,meat/fish,39
1767,home/office,39
1768,home/maintenence,41
1769,home/cleaning,41
1770,home/office,41
1771,basic/pasta,43
1772,home/maintenence,43
1773,drinks/alcohol,43
1774,baby/supplies-hygiene,45
1775,home/maintenence,45
1776,home/office,45
1777,drinks/juice,47
1778,home/plants-garden,47
1779,drinks/non-alcoholic,47
1780,baby/food,48
1781,meat/meat-products,48
1782,basic/spread,48
1783,dairy/milk,50
1784,dairy/joghurts,50
1785,drinks/beer,50
1786,basic/canned-fruits-vegetable,51
1787,meat/fish,51
1788,dairy/cheese,51
1789,basic/spread,53
1790,snacks/sweet,53
1791,meat/meat-products,53
1792,dairy/eggs,55
1793,home/accessories,55
1794,pastry/salty,55
1795,dairy/joghurts,57
1796,health/vitamins-ointments,57
1797,basic/baking,57
1798,dairy/cream,58
1799,dairy/joghurts,58
1800,basic/baking,58
1801,dairy/butter,60
1802,pastry/salty,60
1803,basic/oil-acid-grease,60
1804,dairy/cheese,61
1805,drinks/alcohol,61
1806,drinks/wine,61
1807,meat/meat,63
1808,basic/instant,63
1809,fashion/clothes,63
1810,snacks/sweet,64
1811,home/maintenence,64
1812,pastry/sweet,64
1813,dairy/cheese,66
1814,basic/baking,66
1815,fruits-veg/dried-nuts,66
1816,drinks/mineral-water,68
1817,drinks/non-alcoholic,68
1818,home/maintenence,68
1819,drinks/mineral-water,69
1820,drinks/non-alcoholic,69
1821,dairy/milk,69
1822,dairy/joghurts,70
1823,drinks/non-alcoholic,70
1824,eating,70
1825,drinks/non-alcoholic,71
1826,home/maintenence,71
1827,basic/baking,71
1828,drinks/juice,72
1829,fruits-veg/fruit,72
1830,basic/tea-coffee-soups,72
1831,fruits-veg/vegetable,73
1832,dairy/cheese,73
1833,home/plants-garden,73
1834,fruits-veg/vegetable,74
1835,home/plants-garden,74
1836,drinks/beer,74
1837,fruits-veg/fruit,75
1838,meat/meat-products,75
1839,free-time/books-news-magazines,75
1840,home/plants-garden,77
1841,basic/baking,77
1842,free-time/books-news-magazines,77
1843,fruits-veg/vegetable,78
1844,meat/deli,78
1845,home/plants-garden,78
1846,meat/smoked,79
1847,meat/meat-products,79
1848,hazard,79
