id,receipt_id,ico,cash_register_code,issue_date,create_date,customer_id,dic,ic_dph,invoice_number,okp,paragon,paragon_number,receipt_number,type,tax_base_basic,tax_base_reduced,total_price,free_tax_amount,vat_amount_basic,vat_amount_reduced,vat_rate_basic,vat_rate_reduced,exemption,org_building_number,org_country,org_dic,org_ic_dph,org_ico,org_municipality,org_name,org_postal_code,org_property_registration_number,org_street_name,org_vat_payer,unit_building_number,unit_cash_register_code,unit_country,unit_municipality,unit_postal_code,unit_property_registration_number,unit_street_name,unit_name,unit_type,pkp,category,organization_id,org_unit_id,created_date,last_modified_date,created_by,last_modified_by
30,O-78F6D09FC5734B84B6D09FC5732B84D7,47470615,88820239041350002,19.02.2022 14:18:31,19.02.2022 14:18:31,,2023904135,SK7020000350,,1D6962C9-179E3940-411F904E-FE42C3AA-33C8F636,b'\x00',,2725,PD,0.0,10.0,11.0,0.0,0.0,1.0,20.0,10.0,b'\x00',2/A,Slovensko,2023904135,SK7020000350,47470615,Bratislava - mestská časť Rača,"BENU SK 43, s. r. o.",,,Pribylinská,b'\x01',1,88820239041350002,Slovensko,Bratislava,84101,3580,Harmincova,,STANDARD,tQXVe8r1rHFsEXDRFkX19s+vzyg1CsBzHHg0Hrc1P/beVerWBGdBnNyN6TTxq+sp9MaUgtbWYcFziU8xMUoAK1+w4dMz9vwtID/TnsNN81nNKWTURzxB4aM09YZHfbSPS/9KjykqXbaQMJ8/Uhu/4tdSoviE2Akon9MzMNg+AyFmmSzbMYkASQ8+iuV/INrv9v8JESKovoh7FGJLbQ2ef9D2Pej5UlhCgS7EjzkFTiFIN+2mLMyKxqfKnhV7d+echa/4WPwakNLi1jxfhDJHcQYD/hUzXsDW6VVx1/qr58RvnqbIjl8thmzu+d/l8g5bZgnbBKOggY4fyDJy3Q3/gA==,Zdravie a osobná starostlivosť/null,7,9,2023-11-27 19:30:22,2023-11-27 19:30:27,1,1
31,O-276D9399A12E49F9AD9399A12EA9F944,35793783,88820202794152465,14.11.2023 10:38:13,14.11.2023 10:38:13,,2020279415,SK2020279415,,7CCC5ACD-ABE76702-0F6A8BB1-8511F2DE-0DDBB484,b'\x00',,12726,PD,13.81,7.22,24.51,0.0,2.76,0.72,20.0,10.0,b'\x00',,Slovensko,2020279415,SK2020279415,35793783,Bratislava - mestská časť Ružinov,"Lidl Slovenská republika, v.o.s.",,1E,Ružinovská,b'\x01',,88820202794152465,Slovensko,Bratislava,82109,3,Mlynské Nivy,,STANDARD,faK/3dwb2jEw3AqZ/gmPULumBlsGRI9sK21RJfNXzI5vqVdlwSNhVZBoKb7xmEjQQePc9W270IDMKQXSV5ZJphSAFKcYVZHWthOUkRtgjKNwqSMu74VKkx0nrBIYiWy9AA4poOlkzxuHeQj10vRAIQdIGOHqA9NfEqhj7ri7kWlDPvGtqxgXGkEgT5Pu6PQnzMo5f6zV/VnaISjZwT5chbX7yVq299q2/rDekYToDk+pq/VaAcyx0lsuygea1YMmIbjt+mYUDjrYAS7tpojORWvNNbM4FAWMHMnXKcTE5Oz2CZTor0MvXTkhpI0aq779/5Qk2ePpwQoK/wbLG9cytQ==,Stravovanie/null,3,10,2023-11-29 18:11:52,2023-11-29 18:12:12,7,7
32,O-FF91291B0D76491491291B0D76C914AD,35793783,88820202794151808,28.11.2023 14:15:02,28.11.2023 14:15:02,,2020279415,SK2020279415,,06B8352F-2074B61B-FE3DB709-0451ACA6-D9660746,b'\x00',,9078,PD,27.03,17.14,51.29,0.0,5.41,1.71,20.0,10.0,b'\x00',,Slovensko,2020279415,SK2020279415,35793783,Bratislava - mestská časť Ružinov,"Lidl Slovenská republika, v.o.s.",,1E,Ružinovská,b'\x01',57A,88820202794151808,Slovensko,Bratislava,82109,16260,Trenčianska II.,,STANDARD,OrMBrVNjLYmtWv5TUcsF9UfnfIwymioUOI9RuW5nSy8G5E7WzTqPfgpW3Up3qoXr8/h2KaPk7A7cUS5qNn6Tjotjfzx8/6emHJ9Kay+cZSSYtleZIfoJZ7XuqwZh3PFnL6adqtT32jN7bOwS0O5Yn5bHnkLn7qHSKdBreYluh2pafV1SDRoBHrCAXdRLiJKU/b3R+wr3S0TrPjaDWzyO/7+mLcAmjCQv/XTMQcL6HmLo72O8LIxBmmjqrA5YiDDWFCL9u3SiKdLNx2s+zSBcoRTcYffmsiKtsNvQhBTv+OzQrEexN1hDtiIyIeqWXj4thZOGv97E4TBo9TI/T7rlIw==,Stravovanie/null,3,11,2023-11-29 18:40:45,2023-11-29 18:40:58,7,7
34,O-DA7A518FCD874070BA518FCD87907050,47741686,88820240809710001,29.11.2023 10:48:28,29.11.2023 10:48:28,,2024080971,SK2024080971,,FCA15765-F827DEFB-B2216189-C7EF9242-2E4D73ED,b'\x00',,487,PD,63.67,0.0,76.4,0.0,12.73,0.0,20.0,10.0,b'\x00',18,Slovensko,2024080971,SK2024080971,47741686,Partizánske,"FINAL - CD plus, s.r.o.",,437,Škultétyho,b'\x01',,88820240809710001,Slovensko,Bratislava - Ružinov,82105,7,Mierová,,STANDARD,PCr5eJyrNZT03JYVxJOJn/4MFBpNjyy7IWh4QcnWWAR/9GZFSeEo728V/ZOtzdwCb6D8vUCdjrpLpXWxTXpnCsPxuX1QT5/twKGRrVXjwdRjBkaOxsiD/xrHVgSP6SdUmgky1NA1hmyM727gg7+97xsXEy/Cjj1FLzRhxwIPJgWQKBKZ6vgKq1c8zxb2YW5rcePTqlhGQMnVuLBNrEyWgXSPlaOI7KRK1MCdEHXgJM8iiiCPbylSwGJlbwWs3vNVTKduMz2gtTNN0VxbAxIEyxkaHZV5MFEauIk4lzt5RvXA1WNsqOHSEd/2uOXVvF9y4qu10tYa7nJoY/HIqz5GNQ==,Auto-moto/null,9,12,2023-12-01 08:24:02,2023-12-01 08:24:04,7,7
35,O-70FC32855BB44E62BC32855BB4EE62E6,31569323,88820204669870030,22.11.2023 14:45:11,22.11.2023 14:45:11,,2020466987,SK2020466987,,055f5751-691f291f-12a59992-a20d925c-54d8fe17,b'\x00',,3785,PD,23.72,,28.47,,4.75,,20.0,,b'\x00',,Slovensko,2020466987,SK2020466987,31569323,Prievidza,"ALLTOYS, spol. s r.o.",,13A,Ciglianska cesta,b'\x01',,88820204669870030,Slovensko,Bratislava,82109,3,Mlynské Nivy,,STANDARD,GuHoBcCvP8acxBdNKn81gYFFXYZynt2CQA5oZzoWASSFUe9bo0U2nchdOjKW+R1Lu8HqZq4S1F6l0SyQp+1yQOsnrgFd1I3VhHFmZaVerlW2RNypLPI/uq+y1E8r8Fv+QPtHrOa2baSlFA7Q5EhZPwFCc5a39MMOQehOqxKvU06VgATkQWX0mGV5bR0LY8K6sGMjm/qJwGqnS0AxCqG3wfQO2a5f0yFLNMb1Ho/tW4stWlSlnQhNicLZkcOtW+GQzhQEgNr5teV5LFyHoPZLZcigImyW+1gfWmKF/iwP1J6DP8IkwbEYj+1Tt9ZAz0hhMaQCUtMf0ZoM0IPXeFem8g==,Zábava a oddych/null,10,13,2023-12-01 08:43:23,2023-12-01 08:43:26,7,7
36,O-282EE5ED74A94E25AEE5ED74A9BE2590,31569323,88820204669870030,22.11.2023 14:45:44,22.11.2023 14:45:44,,2020466987,SK2020466987,,766fc0e3-80357216-e6f2a254-a8221cc0-4ecd0f9d,b'\x00',,3786,PD,6.66,,7.99,,1.33,,20.0,,b'\x00',,Slovensko,2020466987,SK2020466987,31569323,Prievidza,"ALLTOYS, spol. s r.o.",,13A,Ciglianska cesta,b'\x01',,88820204669870030,Slovensko,Bratislava,82109,3,Mlynské Nivy,,STANDARD,KJnAtWvJnHLA5MM9Lozw/MgSnuCTfswchylsLFtu2Zoj5l2VuEfezafiVAfhLHfkBJFjMQYzaS55xHTWnDqVxXK0AkOULglZRO/h2sf7Co3jEciaEHRQcozh/vfOFEnrg7sI02tTjUZIq7Hy2nCl9NU6WnOtzPFSC0dOYTwfwwXq3f6xnlb9cmoR/hOGa+I7bAYxYiWj+F+QgfpDPCxKCTa1lTqFMC6nZvR+jNeL9JHhs19GZC8MvS2TlxNntKoX16GMjrME90hYXOSmbQPBQ2ngylZtH4DAn0afwSc8Qi65Yslzv8PQDY2UHtyGQP6bQKQt00TuzVJ+SGyvQtRULA==,Zábava a oddych/null,10,13,2023-12-01 08:43:59,2023-12-01 08:43:59,7,7
37,O-69848EEA3FF741F8848EEA3FF7E1F817,35943947,88820221070430001,07.11.2023 13:11:40,07.11.2023 13:11:40,,2022107043,SK2022107043,,5d7584b4-f33c3eb2-1d76d9d4-96df0e9e-74da2b5a,b'\x00',,545,PD,3.33,30.33,37.35,0.0,0.67,3.03,20.0,10.0,b'\x00',,Slovensko,2022107043,SK2022107043,35943947,Bratislava - mestská časť Ružinov,"ASIAN SKY, s.r.o.",,16,Ivanská cesta,b'\x01',,88820221070430001,Slovensko,Bratislava - mestská časť Ružinov,83104,16,Ivanská cesta,,STANDARD,a/pHBQO8i65gPV7H8uaANwVHn+B0r4wLgLjsaPFrv/8Tp+2QhHekYUaTwbUAmSzPhCX03OvZgplOR3lIqMRbM+wRk9ImKa/lOfp5kPvTDnwmw8h72LA5ka8mbSu/fU0gCSGSLn+SEWZwdce+If6U9g36U43z7Ji2vGRU6zjmLo7NFd9/Bc19s0xQZ/wGo8ZfjdimRbh2juWiH36Qg0bFMibzn23bRl+DAsHU+9HIcujT3r9HJbIRbvAHzGtGhsnClruPFm5PIbs89Mojq+/bdghyOemmwNjxdOttASvBHbcX1/bRGsT0LDASXClr+hujH2GKgk6xIb1Z8DLCn3u/7w==,Stravovanie/null,11,14,2023-12-01 08:44:17,2023-12-01 08:44:19,7,7
38,O-A7500DB6C5BF45D5900DB6C5BF85D586,46206965,88820232864520002,07.06.2023 09:07:41,07.06.2023 09:07:41,,2023286452,,,20ce61f0-7e9b12e3-948af863-026577ee-367b84e4,b'\x00',,16,PD,,,136.0,136.0,,,,,b'\x00',12,Slovensko,2023286452,,46206965,Bratislava - mestská časť Petržalka,1. DENTÁLNE CENTRUM s. r. o.,,,Ambroseho,b'\x00',,88820232864520002,Slovensko,Bratislava,85101,12,Záporožská,,STANDARD,ZX9MJJworRTyZS7vKu9DmjZmVSDkH1z75LFEunAQ4Ma7oVYHKDx1WJKxRAiErw2M2GjHqSlo+nPM+8jBAYC4NYem5TENuFV5loT+cFZVbJ2qMOhJsRvv8FGn+Yci3p1Cx4UgWrLdXPy6JzkmTNIuSQi1DNPqOXYo9GnwELkCXZ+SMsfoK8q6tUwj+cz5vkeYrrfe/qo+VsVkDf7jH3tBWlTduLUFdv/99iwDDUibTFivlKBQ4bY3Ipgh5FMAxUCnv/gl3JaQLp+6gTJqZJKQ+iUzX4+az7QGW2atlGR/KJpaxo0yZdRdaxxXPBLLYfM3cn0oaHZ+OKzgcX9mlBX7Iw==,Zdravie a osobná starostlivosť/null,12,15,2023-12-01 08:44:30,2023-12-01 08:44:34,7,7
39,O-ECE09E3D7CA84D2EA09E3D7CA88D2ED1,36553204,88820217373220006,14.11.2023 17:55:07,14.11.2023 17:55:07,,2021737322,SK2021737322,,bbd1219d-e420e7ea-a36dfa30-ba7494e9-17a4ef4a,b'\x00',,351,PD,0.0,0.0,3.0,3.0,0.0,0.0,20.0,10.0,b'\x00',2,Slovensko,2021737322,SK2021737322,36553204,Komárno,Dr.MAGNET s.r.o.,,3862,Novozámocká cesta,b'\x01',,88820217373220006,Slovensko,Bratislava,82606,6,Ružinovská,,STANDARD,BCIpVzD8j8ZnGcBEK8p5Ubfr1U6055Vh0ECzpIrlOOv4y+SIc1Lb8LP8KLC9sG4b9weSE7EAP5qwJqW+xfLNe2489XU8giijMbYssaObKapAnhUn3peBjBJYRKrYcZpWrKddJeCVYipud3JIV4OBQ6wmraG54HZb9TChIJhdcsfzofTgCnqamkz6LMd5RN+v1FqWROamWRnf8Mo3oM3L/q5PubLc3GJtOh+gmYF3mFtXFsuFf2yQ+dVHJ+54Xwp2eZXFMVvzQj/SfwwM5vQqGJC3aG3Z+QRsdahuklrHn+gbwkXLn5sk9CwO6RQjpyKktLr5NCAAtEPmCkdRePFrOA==,Zdravie a osobná starostlivosť/null,13,16,2023-12-01 08:44:38,2023-12-01 08:44:41,7,7
40,O-F351E01BC3BE4EBD91E01BC3BEEEBD87,44431198,88820227055860001,12.05.2023 09:02:14,12.05.2023 09:02:14,,2022705586,,,9F3BEE46-F7298444-83A10977-5F4E8CD0-6331CCA9,b'\x00',,540,PD,,,33.0,33.0,,,,,b'\x00',,Slovensko,2022705586,,44431198,Bratislava - mestská časť Staré Mesto,"3S DENT, s. r. o.",,7,Klemensova,b'\x00',,88820227055860001,Slovensko,Bratislava,83104,110,Šancová,,STANDARD,OIxD+enzS7oLR9PVoruCVtSz9Lo3uOLVFAVI8finOFJ8o9JuI7LkemybLK94XzqN8rRNIJ9IgibRpm8/2r+ggGSZtOOhGCS3kCmHdqBRZN51aSeqMm1gQlk4s7dGJ7xeonlDRmB0JUPJaF+F576YaUMphgbanQOVJWMJucD4Z8Pem1koceAgjMhncq+I9sOKJr0dlElgWA7LS+R4HJ+WgEdp/n/FObpgdwXWo49Om0ZElaa9TB9tsZ6dVNDjeTJFuVvT6XoD4Gq05j2SfZGOOF+9WofTru1IGxEzU215Xsryn9VoyJv7LQyvdpul3a84TW6egeSYappe4M2C6sWzwA==,Zdravie a osobná starostlivosť/null,14,17,2023-12-01 08:44:49,2023-12-01 08:44:53,7,7
41,O-9822FF6A91DE43B5A2FF6A91DE43B558,46206965,88820232864520001,15.05.2023 12:08:16,15.05.2023 12:08:16,,2023286452,,,312010c0-e39e7c0c-286df781-a325a46b-20ae275b,b'\x00',,73,PD,,,52.0,52.0,,,,,b'\x00',12,Slovensko,2023286452,,46206965,Bratislava - mestská časť Petržalka,1. DENTÁLNE CENTRUM s. r. o.,,,Ambroseho,b'\x00',,88820232864520001,Slovensko,Bratislava - mestská časť Petržalka,85102,12,Ambroseho,,STANDARD,FnyrXWqsyLdPXbyI1Z6J1PjCTVuNDeOtXmfoFcMlIWOfo0SeSFCZ7+kTU9Qb+dWSe+mBcHvJtEWPIMuqW+KpOd2T5mFX6lducLv2OCoowNry/J/v4ihfEiLTkDYe+nzAES8ciDKiiZRVx9vS8ykrgNT4/QPHdqPPolmCgUAnhlKlz0TztmEk6LXORN4a7h04D6ltAdrDXtGQsDzrAlAjDYj4V3bTm5HXdKh7Fwgpgw62apUGbI3Yw/NhSJ7U9mQIR/EstD9TvjG4BPhlDDUWU39YbIu+aK0wmVwtwO3mBDnu4FQDn2JJFikaWN49/UxLvlHIIIq/LraHncSd4rEn5g==,Zdravie a osobná starostlivosť/null,12,18,2023-12-01 08:45:00,2023-12-01 08:45:00,7,7
45,O-3E31562316C24628B1562316C27628DB,35790164,88820202342160703,30.11.2023 13:52:55,30.11.2023 13:52:55,,2020234216,SK2020234216,,78E1DB4D-E3FA374A-5957A330-27553327-4EBAA13A,b'\x00',,6724,PD,64.94,26.39,106.2,-0.75,12.99,2.64,20.0,10.0,b'\x00',41/A,Slovensko,2020234216,SK2020234216,35790164,Bratislava - mestská časť Nové Mesto,Kaufland Slovenská republika v.o.s.,,,Trnavská cesta,b'\x01',1,88820202342160703,Slovensko,Bratislava,84101,3580,Harmincova,,STANDARD,ELmUYbOqeeyqRGo46KIGgw8XDS0ZKLCEX7Ukf4ROHL5jRDmIIigIXdDKsTK8uCgGyIWz3Rb+kBBQ/gDF3sgBjWvG1m2dDmDTz7pMby4J5oGu4LFvIeEycWRIZC7CmE2VmFxkVYzyC3hcXxznZLMHTJyjkh01iDmMTkChEToygVS3bJjZXsdo1VewY0wd+0lIj+WhfbfR5uI5QP453L/H+Tl2HlwKPaNg99iPl5Ug6uVQpQxdaq51It4R8ZZ4/HqyWQ2EgxCYYEZ0AAgxMtf7W2jSc9v7Gj9+UVtNWtBOBoj9iCLVp+gXPPGiggpFEVgs5ZODqmR0ljZwqj6GwBsKDg==,Stravovanie/Potraviny,2,2,2023-12-02 20:06:36,2023-12-02 20:06:37,1,1
46,O-3E31562316C24628B1562316C27628DB,35790164,88820202342160703,30.11.2023 13:52:55,30.11.2023 13:52:55,,2020234216,SK2020234216,,78E1DB4D-E3FA374A-5957A330-27553327-4EBAA13A,b'\x00',,6724,PD,64.94,26.39,106.2,-0.75,12.99,2.64,20.0,10.0,b'\x00',41/A,Slovensko,2020234216,SK2020234216,35790164,Bratislava - mestská časť Nové Mesto,Kaufland Slovenská republika v.o.s.,,,Trnavská cesta,b'\x01',1,88820202342160703,Slovensko,Bratislava,84101,3580,Harmincova,,STANDARD,ELmUYbOqeeyqRGo46KIGgw8XDS0ZKLCEX7Ukf4ROHL5jRDmIIigIXdDKsTK8uCgGyIWz3Rb+kBBQ/gDF3sgBjWvG1m2dDmDTz7pMby4J5oGu4LFvIeEycWRIZC7CmE2VmFxkVYzyC3hcXxznZLMHTJyjkh01iDmMTkChEToygVS3bJjZXsdo1VewY0wd+0lIj+WhfbfR5uI5QP453L/H+Tl2HlwKPaNg99iPl5Ug6uVQpQxdaq51It4R8ZZ4/HqyWQ2EgxCYYEZ0AAgxMtf7W2jSc9v7Gj9+UVtNWtBOBoj9iCLVp+gXPPGiggpFEVgs5ZODqmR0ljZwqj6GwBsKDg==,Stravovanie/Potraviny,2,2,2023-12-02 20:07:30,2023-12-02 20:07:30,1,1
47,V-7BC2C4E7697E41BB82C4E7697E71BBFA,52967271,99921212884880001,01.06.2023 10:32:41,01.06.2023 10:32:41,,2121288488,SK2121288488,,617a537d-a672a29e-31346510-d85e092d-82192ebd,b'\x00',,15,PD,40.83,,49.0,,8.17,,20.0,,b'\x00',,Slovensko,2121288488,SK2121288488,52967271,Bratislava - mestská časť Staré Mesto,Patient Management Services s. r. o.,,27,Radlinského,b'\x01',,99921212884880001,Slovensko,Bratislava,81107,27,Radlinského,,STANDARD,OqxkeXoQHa3hZY2oYnPOV3NeryEc6HwMtOskgTPDVKVcGYAm9OyQJxLgwPhbv1XOJ7ZEZgK8eSQRgH6R/enNB9C57rfxoGCWulg+EOU+uXsdQOzgDoLVFqmZ6FP9Vsvorqid5P4FsWdHQRlXrjdCDwUtN/5+r+BWoS9EZI6K0gJJekOwcBuAC5zF7U1k99njAMRdNPQXqk/jJ2ROFmBK9V25KvZcYs+mBMtL53yDXJzw+rc2YXH7F5hoR04XLbryl1RRELF4qW1ObMfyIPDVQ1lWIhGvuZw13P0MRFWACNaqu9ZpKlgZQGmALYEr3IcUXaVFZrjbAr/7IGm6j1OOqw==,Zdravie a osobná starostlivosť/null,15,19,2023-12-04 14:06:07,2023-12-04 14:06:09,7,7
48,O-2D103E03A34D483E903E03A34D383E1F,31393781,88820203545340410,05.12.2023 17:22:04,05.12.2023 17:22:04,,2020354534,SK2020354534,,58B4A96C-A800C3E0-E2E251EC-AE3E1EA8-95B69907,b'\x00',,179,PD,15.17,0.0,18.2,0.0,3.03,0.0,20.0,10.0,b'\x00',,Slovensko,2020354534,SK2020354534,31393781,Bratislava - mestská časť Rača,"dm drogerie markt, s.r.o.",,18,Na pántoch,b'\x01',,88820203545340410,Slovensko,Bratislava,81109,5A,Mlynské Nivy,,STANDARD,ANl1kGol5M6KrUTaqV8ZD1B284JSFDJEAJLVaZw/3eYu484ooEmFdv7HGqYrloRPDAqTLI/1fJVvgkOnDqaCPNCdOMfZiJmBkrhFXrx8ogSBjHvleoBDc873KHmCyYavEUdihtEufL9kaB6hspjwM3aSAw5eryLdp4RXiO1NmALrb2G328m6q4uNCTyos54J4K52TSWcJc8rGj+h3/uKcrjYP5+ZAMfsJlccsIa76Dh4ZzbCpF60WabO50XZeFLu9CNKF3jmNrkexvAk8BA1eCdC3XZOTUArrmvH5l/2LIptb1ok2LvAQ2iVXtcghPagcVnzzF0gYFDjHu7nLrGXdQ==,Zdravie a osobná starostlivosť/null,16,20,2023-12-06 19:32:58,2023-12-06 19:33:03,7,7
49,O-5BB0F11D00854210B0F11D0085821004,35793783,88820202794151807,06.12.2023 14:47:22,06.12.2023 14:47:22,,2020279415,SK2020279415,,6C9FD9B7-D96CDAC1-CE00332B-258F62E5-6C4E14A9,b'\x00',,2991,PD,30.69,14.68,52.98,0.0,6.14,1.47,20.0,10.0,b'\x00',,Slovensko,2020279415,SK2020279415,35793783,Bratislava - mestská časť Ružinov,"Lidl Slovenská republika, v.o.s.",,1E,Ružinovská,b'\x01',57A,88820202794151807,Slovensko,Bratislava,82109,16260,Trenčianska II.,,STANDARD,GNEu0PF8Q2/3/qx6m6VTcizlp7pZL4DgztHGNl5qffT+L2KLBGSuKIvvd49ps42SwksLkqPFLvlfjBflQBqTyc/hkeLMHzqRj9hcGhG6gaw8qlFi7FaYAyMX6SroyAL9NSrDQXzFrdwX659SIv/31WHiMAfMUpw27zMymdag/nNW/SftD1PxfEcnuMzaXAN+qp5++9BFB00xWK/q16PUPcQAwUjhbNsMtn24zV3R7bOwOzcSfpMBZ13MxX9PHHQZLA7LBul2lbXwNH1NOhqJHwgOB8XaQhGRlu7wk9zDgp6Yh3AxS0stsEDutZ0fm2uZQx/QEUnSUZWEEiorcrfelw==,Stravovanie/null,3,11,2023-12-06 19:33:12,2023-12-06 19:33:12,7,7
50,O-01606E5446BB4240A06E5446BB324004,53044061,88821212370850017,05.12.2023 09:52:08,05.12.2023 09:52:08,,2121237085,SK2121237085,,B7932588-CCD8A7A5-4A9FB962-2314E560-9B694F07,b'\x00',,1296,PD,11.37,0.0,13.65,0.0,2.28,0.0,20.0,10.0,b'\x00',40,Slovensko,2121237085,SK2121237085,53044061,Trnava,"Tesco Franchise Stores SR, s. r. o.",,7310,Veterná,b'\x01',,88821212370850017,Slovensko,Bratislava,82109,1,Mliekarenská,,STANDARD,PUHAW2nTIcvCXav3k9+mvEizKsoNWI1uviAc+QNseyPXofWpPzRVtA297RY2UHO38Fa0RJkesW/in9pT/POZDmgAeUW9Vymf38q87YTIqGGjkjBiVIKfpNZhawPOTex3HqKg+E1mCG6VDrNLB9Yhq3VXS21tgF+UdDHWlTlquHdA2A1eHLs/MfWoVZzssDYvfOLDoCWr6dg+DnYivMAa/efSTvgywxhyoNd3CtthNDTAbgCv0fsOOiDid8GEdDrDJCoLTIFqie2U8LOgvLbc3/ougB6n47Zw65WJDbx3bh1IM/fUFiYsIOTmexDT27GGbBgbTelccZTNsmzbB/MJ3Q==,,17,21,2023-12-06 19:33:22,2023-12-06 19:33:22,7,7
51,O-C2AD08DEE9D34176AD08DEE9D30176F0,36298883,88820201747060010,03.12.2023 16:43:54,03.12.2023 16:43:54,,2020174706,SK2020174706,,f60ec4e3-3feb39d3-116ec8cd-9a30f6fd-1a76d8b2,b'\x00',,1931,PD,50.57,0.0,60.69,0.0,10.12,0.0,20.0,10.0,b'\x00',,Slovensko,2020174706,SK2020174706,36298883,Veľké Bierovce,"DALITRANS, s.r.o.",,266,Veľké Bierovce,b'\x01',,88820201747060010,Slovensko,Šaštín - Stráže,90841,487,M. R. Štefánika,,STANDARD,Ea1FTUOiG1Z/SSxX4ZjXripIhROCYe4Jo5NUVZPnMr9XuK0MlDSVYJb9dii3Ver+dEUsxufHWk5KUqEiGGvEqkSFavonNFwrLiSZoCuGoyKYq+ptv55h0oWBE65jo5Mv1PTtI8kS51sS/tZ+uneLt3IxR4FvLauMdqCSEwZuABA9lh4VspTA6DDJFlYpQejJ7IpuRDfelsCTSc0JnUyeCZDe7VKgJLQMRYz6oBQSadbF3H/i+4EMo5VBMosJFh3lEBQm6Gnw2EqMSD20aoGDX3Gwa4boINPk7jBP/OouBGlaJRNvwawYM62t3jIcIGpOm3Adr3JnwAfipiOnp/8mnA==,Auto-moto/null,18,22,2023-12-06 19:33:34,2023-12-06 19:33:36,7,7
52,O-C86D4C62986140FCAD4C62986110FCD6,31347037,88820203125030133,05.12.2023 11:10:56,05.12.2023 11:10:56,,2020312503,SK2020312503,,ABA3EE68-FD72EA89-BC5B8905-9038C159-E9209699,b'\x00',,2190,PD,59.62,0.0,71.55,0.0,11.93,0.0,20.0,10.0,b'\x00',19/A,Slovensko,2020312503,SK2020312503,31347037,Bratislava - mestská časť Ružinov,BILLA s.r.o.,,,Bajkalská,b'\x01',6,88820203125030133,Slovensko,Bratislava - Petržalka,85103,3964,Nám. Hraničiarov,,STANDARD,cfPDXespxu3kN9KV9u/uaVTY92dQZpD6t67Rm1V1SzcOlKRwUDHZnEbDXA8FL0EfWYrJWr9jU1r17aTSNi6eiPFCmm7B/uQl1JRli2uEKjyPmO7toEYTsl9g3SGW1jvhxGqHwJXzTPGte7r9EdUasHctBUV/S8Sfoo/4kaGt0gFdjbptulnhqOSQkqp0RaDzc/KDgnbngvqQ2654iGJYa//sYy+ZsjGaDHaKb7O/ADUqAuDaDr0iOkbrDlp8jP1tKDBn6QOSNZjq27+vDL8yVfrlWfGz1LQfNe7xUhE+d38LREQnCcbIjg4gGiVT1cyxwmN0O6zeMNzj+uk/49S8KQ==,Stravovanie/null,1,23,2023-12-06 19:33:56,2023-12-06 19:33:58,7,7
53,O-AE705050E9904663B05050E9900663F2,47205083,88820238034520001,19.10.2023 10:05:22,19.10.2023 10:05:22,,2023803452,SK2023803452,,e440176a-5a18e09f-ce230c05-0e1f32fc-e617c4ae,b'\x00',,1536,PD,6.69,43.46,55.84,,1.34,4.35,20.0,10.0,b'\x00',1,Slovensko,2023803452,SK2023803452,47205083,Bratislava - mestská časť Dúbravka,EFLEK s. r. o.,,2626,Plachého,b'\x01',56,88820238034520001,Slovensko,Bratislava,82108,,Košická,,STANDARD,O6cEUf7x+1XuqHGofJsVQgut9eiI2CTfBlmUdfXJDqnYb5lpHOEbeWzUuEB6i9F5PsXhzocE7USovZ+TwT6VZRle66NpuUqvoTY991LNdYLbE+pjMdhSL2rtj74f0ZNSAbvTZLwd8KK9nTgYu3X1pQDy+EE9eyd3IJFFBJwst+aFE29fPQvvwgNdhaH1Cb231QNuICM8kBWKvTYP/6DflmaVnJkcfj0MF/U+moPonWBI6gSWtzaHHYZk5oSGGAr7tH43VLjXkbdzYeEgVGv4bdXXa6cQ7oK54lja0eIPBCjdlYp/JzvQ30EpD5YID6d+ZbmeX1y/ZEUXiNyyeUjLaw==,Zdravie a osobná starostlivosť/null,19,24,2023-12-06 19:35:52,2023-12-06 19:35:58,7,7
54,O-5C31A88B36F54748B1A88B36F5174830,35793783,88820202794151807,13.10.2023 10:33:29,13.10.2023 10:33:29,,2020279415,SK2020279415,,ECFD12DB-801528B3-B896AE82-FFD94B11-6A75A538,b'\x00',,7963,PD,28.07,6.95,41.34,0.0,5.62,0.7,20.0,10.0,b'\x00',,Slovensko,2020279415,SK2020279415,35793783,Bratislava - mestská časť Ružinov,"Lidl Slovenská republika, v.o.s.",,1E,Ružinovská,b'\x01',57A,88820202794151807,Slovensko,Bratislava,82109,16260,Trenčianska II.,,STANDARD,JNQlIBTZa9xH4QUXlnueWZQQb0lVoEj7KszlxZ6jVjzcux7cIkTxbkpt/W8sqOTNwr1c/0k/OjrVNqiWSVSFHMrKPLgg02q4UbCSTmQ/DYv6t+FMkCcEz0W2IBBY6YClbouJehVZiuhwxwxSOb4qdC/t+wvz74DaZk9r7pS8651T78gk19r6yJSsuiyaH4apuZDfqilApBRci0+m+cBW1GY83dQq7/Ub5oYOiLIrOcwWsXUBQKZWXoH8li0hhOHZ1RSTpapmMsRGO7pgViW0M9hxYgJrHGQ0DDr5F+9Piuqa0mtD2w8EIKi3DDMCyrQbTDVm0tZ0xjlLgmcDwSxKVA==,Stravovanie/null,3,11,2023-12-06 19:36:22,2023-12-06 19:36:22,7,7
